Account No,month,art,bank,bar,book,children,clothes,coffee,convenient_shop,game,gift,glasses,haircut,healthcare,home,online-shopping,park,pet,restaurant,sport,streaming,supermarket,takeaway,video_and_music,total,ratio of art,ratio of bank,ratio of bar,ratio of book,ratio of children,ratio of clothes,ratio of coffee,ratio of convenient_shop,ratio of game,ratio of gift,ratio of glasses,ratio of haircut,ratio of healthcare,ratio of home,ratio of online-shopping,ratio of park,ratio of pet,ratio of restaurant,ratio of sport,ratio of streaming,ratio of supermarket,ratio of takeaway,ratio of video_and_music
261793952.0,6,0.0,0,0.0,-45.99,0,-344.28,0.0,0.0,-21.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-23.98,0.0,0.0,0.0,-555.23,-0.0,-0.0,-0.0,8.283053869567567,-0.0,62.00673594726509,-0.0,-0.0,3.960520865227023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.430758424436718,4.318930893503594,-0.0,-0.0,-0.0
261793952.0,7,0.0,0,0.0,-44.98,0,-408.33,0.0,0.0,-19.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-169.04,-15.99,0.0,-52.43,0.0,-710.76,-0.0,-0.0,-0.0,6.328437165850638,-0.0,57.44977207496201,-0.0,-0.0,2.8124824131915136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23.78299285272103,2.2497045416174237,-0.0,7.376610951657381,-0.0
261793952.0,8,0.0,0,0.0,-56.98,0,-360.25,0.0,-137.20999999999998,-19.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-23.98,0.0,-34.09,0.0,-751.4900000000001,-0.0,-0.0,-0.0,7.582269890484236,-0.0,47.93809631532022,-0.0,18.258393325260478,2.6600487032428908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.833876698292723,3.1909938921342924,-0.0,4.536321175265139,-0.0
261793952.0,9,0.0,0,0.0,-52.989999999999995,0,-497.39,0.0,-89.54,0.0,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-23.98,0.0,0.0,0.0,-782.89,-0.0,-0.0,-0.0,6.768511540574027,-0.0,63.53255246586366,-0.0,11.43711121613509,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.198814648290309,3.0630101291369156,-0.0,-0.0,-0.0
261793952.0,10,0.0,0,0.0,-35.980000000000004,0,-111.07,0.0,-43.22,-14.99,0.0,0,0,0.0,0,0.0,0,0,0,-184.03,-23.98,0.0,0.0,0.0,-413.27000000000004,-0.0,-0.0,-0.0,8.706172720013551,-0.0,26.87589227381614,-0.0,10.458054056669972,3.627168679071793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,44.53021027415491,5.802501996273622,-0.0,-0.0,-0.0
261793952.0,11,0.0,0,0.0,-57.97,0,-1473.24,0.0,-13.21,-51.96,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-23.98,0.0,-30.48,0.0,-1769.8300000000002,-0.0,-0.0,-0.0,3.2754558347411895,-0.0,83.24189328918597,-0.0,0.7463993716910663,2.935875197052824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.723244605414079,1.3549323946367728,-0.0,1.7221993072781001,-0.0
261793952.0,12,0.0,0,0.0,0.0,0,0.0,0.0,-61.01,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-61.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
261894284.0,1,-81.97,-558,0.0,0.0,0,0.0,-4.0,-301.98,-189.95,0.0,0,0,0.0,0,0.0,0,0,0,-237.98,-31.98,0.0,-32.7,0.0,-1438.5600000000002,5.698059170281391,38.788788788788786,-0.0,-0.0,-0.0,-0.0,0.27805583361138914,20.991825158491825,13.20417639862084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.542931820709597,2.223056389723056,-0.0,2.2731064397731062,-0.0
261894284.0,2,0.0,-558,0.0,0.0,0,0.0,0.0,-296.0,-19.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-31.2,0.0,-1040.17,-0.0,53.64507724698847,-0.0,-0.0,-0.0,-0.0,-0.0,28.456886855033307,1.9218012440274188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.439476239460857,1.5372487189594009,-0.0,2.999509695530538,-0.0
261894284.0,3,0.0,-558,0.0,0.0,0,0.0,0.0,-169.84,-35.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-898.7900000000001,-0.0,62.083467773339706,-0.0,-0.0,-0.0,-0.0,-0.0,18.896516427641604,4.0020471967867906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.238910090232423,1.7790585119994657,-0.0,-0.0,-0.0
261894284.0,4,0.0,-558,0.0,0.0,0,0.0,0.0,-92.83,-12.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-798.8000000000001,-0.0,69.85478217325989,-0.0,-0.0,-0.0,-0.0,-0.0,11.621181772658987,1.626189283925889,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.896094141211815,2.0017526289434153,-0.0,-0.0,-0.0
261894284.0,5,0.0,-558,0.0,0.0,0,0.0,0.0,-136.32,-40.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-870.27,-0.0,64.11803233479264,-0.0,-0.0,-0.0,-0.0,-0.0,15.664104243510636,4.707734381283969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.672768221356591,1.8373608190561548,-0.0,-0.0,-0.0
261894284.0,6,-5.99,-558,0.0,0.0,0,0.0,0.0,-108.12,-76.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-26.09,0.0,-910.1600000000001,0.6581260437725235,61.30790190735694,-0.0,-0.0,-0.0,-0.0,-0.0,11.879230025490022,8.457853564208492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.073525533972047,1.7568339632592072,-0.0,2.8665289619407575,-0.0
261894284.0,7,0.0,-558,0.0,0.0,0,0.0,0.0,-142.96,-30.96,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-866.9000000000001,-0.0,64.36728573076479,-0.0,-0.0,-0.0,-0.0,-0.0,16.490944745645404,3.57134617602953,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.725919944630292,1.84450340292998,-0.0,-0.0,-0.0
261894284.0,8,0.0,-558,0.0,0.0,0,0.0,0.0,-93.11,-18.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-805.07,-0.0,69.3107431651906,-0.0,-0.0,-0.0,-0.0,-0.0,11.56545393568261,2.357558970027451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.780081235172096,1.986162693927236,-0.0,-0.0,-0.0
261894284.0,9,0.0,-558,0.0,0.0,0,0.0,0.0,-146.44,-27.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-867.4000000000001,-0.0,64.33018215356236,-0.0,-0.0,-0.0,-0.0,-0.0,16.882637768042425,3.2257320728614243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.718007839520405,1.8434401660133732,-0.0,-0.0,-0.0
261894284.0,10,0.0,-558,0.0,0.0,0,0.0,0.0,-88.75,-7.0,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-788.73,-0.0,70.74664333802441,-0.0,-0.0,-0.0,-0.0,-0.0,11.2522663015227,0.8875026942046074,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.086277940486603,2.0273097257616675,-0.0,-0.0,-0.0
261894284.0,11,0.0,-558,0.0,0.0,0,0.0,0.0,-121.75,-39.96,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-854.69,-0.0,65.28682914273011,-0.0,-0.0,-0.0,-0.0,-0.0,14.244930910622564,4.675379377318092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.92200680948648,1.87085375984275,-0.0,-0.0,-0.0
261894284.0,12,0.0,-558,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-558.0,-0.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
262767079.0,1,-9.99,0,0.0,-21.96,0,-89.97,0.0,-669.4,-19.99,0.0,0,0,0.0,0,0.0,0,0,0,-237.98,-31.98,0.0,0.0,0.0,-1081.27,0.9239135461078176,-0.0,-0.0,2.030945092345113,-0.0,8.320770945277314,-0.0,61.90868145791523,1.8487519306001274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22.009303874147992,2.957633153606407,-0.0,-0.0,-0.0
262767079.0,2,0.0,0,0.0,0.0,0,0.0,0.0,-377.52,-21.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-25.19,0.0,-559.6800000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67.45283018867923,3.929030874785592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.260363064608345,2.8569897084048024,-0.0,4.5007861635220126,-0.0
262767079.0,3,0.0,0,0.0,0.0,0,0.0,0.0,-602.15,-25.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-23.94,0.0,-787.0500000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,76.5072104694746,3.3009338669716026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.118480401499268,2.0316371259767485,-0.0,3.0417381360777584,-0.0
262767079.0,4,0.0,0,0.0,0.0,0,0.0,0.0,-472.28,-42.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-24.9,0.0,-675.13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,69.95393479774266,6.3647001318264635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.62475375112941,2.3684327462859005,-0.0,3.688178573015567,-0.0
262767079.0,5,0.0,0,0.0,0.0,0,0.0,0.0,-465.74,-25.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-626.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,74.3162597734163,4.1455241742460505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.986756023615765,2.5514600287218765,-0.0,-0.0,-0.0
262767079.0,6,0.0,0,0.0,0.0,0,0.0,0.0,-559.3,-31.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-43.73,0.0,-769.98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72.63825034416477,4.152055897555781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.45364814670511,2.07667731629393,-0.0,5.679368295280397,-0.0
262767079.0,7,0.0,0,0.0,0.0,0,0.0,0.0,-545.71,-55.96,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-31.9,0.0,-768.5500000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,71.00513954850042,7.281243900852254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.482401925704245,2.080541279031943,-0.0,4.150673345911131,-0.0
262767079.0,8,0.0,0,0.0,0.0,0,0.0,0.0,-631.59,-5.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-772.5600000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,81.75287356321839,0.7753443098270684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.402039971005484,2.0697421559490525,-0.0,-0.0,-0.0
262767079.0,9,0.0,0,0.0,0.0,0,0.0,0.0,-443.1,-14.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-31.1,0.0,-624.1700000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,70.99027508531329,2.4015893106044826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19.0637166156656,2.5618020731531472,-0.0,4.98261691526347,-0.0
262767079.0,10,0.0,0,0.0,0.0,0,0.0,0.0,-400.76,-5.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-541.73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,73.97781182507892,1.1057168700275046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.964816421464565,2.9516548834290144,-0.0,-0.0,-0.0
262767079.0,11,0.0,0,0.0,0.0,0,0.0,0.0,-547.55,-49.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-732.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,74.75085324232082,6.82184300341297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.244368600682595,2.182935153583618,-0.0,-0.0,-0.0
262767079.0,12,0.0,0,0.0,0.0,0,0.0,0.0,-74.03,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-74.03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
263882093.0,1,-29.99,0,0.0,-11.98,0,-341.5,0.0,-564.87,-26.990000000000002,0.0,0,0,0.0,0,0.0,0,0,0,-237.98,-31.98,0.0,-26.58,0.0,-1271.87,2.357945387500295,-0.0,-0.0,0.9419201647967168,-0.0,26.850228403846305,-0.0,44.41255788720546,2.122072224362553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.711031787839953,2.5144079190483306,-0.0,2.089836225400395,-0.0
263882093.0,2,0.0,0,0.0,0.0,0,0.0,0.0,-553.15,-18.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-707.11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,78.22686710695648,2.6841651228238885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.827650577703608,2.2613171925160156,-0.0,-0.0,-0.0
263882093.0,3,0.0,0,0.0,0.0,0,0.0,0.0,-518.01,-31.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-684.96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75.62631394533987,4.66742583508526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.37181733239897,2.3344428871758933,-0.0,-0.0,-0.0
263882093.0,4,0.0,0,0.0,0.0,0,0.0,0.0,-275.63,0.0,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-44.69,0.0,-455.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60.53810674280694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,26.13441686799912,3.511970129584889,-0.0,9.815506259609048,-0.0
263882093.0,5,0.0,0,0.0,0.0,0,0.0,0.0,-540.21,-12.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-42.7,0.0,-730.8800000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,73.91227014010508,1.7773095446584934,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.28037434325744,2.1877736427320484,-0.0,5.842272329246935,-0.0
263882093.0,6,0.0,0,0.0,0.0,0,0.0,0.0,-606.08,0.0,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-27.15,0.0,-768.21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,78.89509378945861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.48925424037698,2.0814621002069744,-0.0,3.5341898699574332,-0.0
263882093.0,7,0.0,0,0.0,0.0,0,0.0,0.0,-436.19,-31.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-603.14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72.31985940246047,5.30059356036741,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19.728421262061875,2.6511257751102564,-0.0,-0.0,-0.0
263882093.0,8,0.0,0,0.0,0.0,0,0.0,0.0,-417.54999999999995,-12.99,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-565.52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,73.83470080633752,2.2970009902390722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.040811996039043,2.8274862073843545,-0.0,-0.0,-0.0
263882093.0,9,0.0,0,0.0,0.0,0,0.0,0.0,-208.56,-41.980000000000004,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-29.19,0.0,-414.71000000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50.29056449084902,10.122736369993488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.6923392250006,3.8557063972414456,-0.0,7.038653516915434,-0.0
263882093.0,10,0.0,0,0.0,0.0,0,0.0,0.0,-206.5,-20.98,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,0.0,0.0,-362.46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.97180378524527,5.788224907576009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,32.82845003586603,4.411521271312697,-0.0,-0.0,-0.0
263882093.0,11,0.0,0,0.0,0.0,0,0.0,0.0,-197.42,-47.97,0.0,0,0,0.0,0,0.0,0,0,0,-118.99,-15.99,0.0,-41.19,0.0,-421.56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46.830818863269755,11.379163108454312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.22611253439605,3.793054369484771,-0.0,9.770851124395104,-0.0
264208990.0,1,-81.97,-1266,0.0,0.0,0,0.0,0.0,-217.25,-12.99,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-47.96,0.0,-37.7,0.0,-1663.8700000000001,4.926466610973213,76.08767511884943,-0.0,-0.0,-0.0,-0.0,-0.0,13.05690949413115,0.7807100314327441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.882436728830978,-0.0,2.265802015782483,-0.0
264208990.0,2,-55.98,-1266,0.0,0.0,0,0.0,-27.7,-234.61,-69.97,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-37.09,0.0,-1715.33,3.2635119772871692,73.80504042953834,-0.0,-0.0,-0.0,-0.0,1.6148496207726792,13.677251607562393,4.079098482507739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3979817294631354,-0.0,2.1622661528685443,-0.0
264208990.0,3,-55.95,-1266,0.0,0.0,0,-789.98,-12.5,-320.73,-185.92,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,0.0,0.0,-2655.0600000000004,2.1072970102370565,47.68253824772321,-0.0,-0.0,-0.0,29.75375321085022,0.47079915331480265,12.079952995412532,7.002478286743048,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9031810957191173,-0.0,-0.0,-0.0
264208990.0,4,-49.97,-1266,0.0,0.0,0,-49.98,-5.0,-38.1,-175.95,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-28.15,0.0,-1637.13,3.0522927317928326,77.33045023913799,-0.0,-0.0,-0.0,3.0529035568342153,0.3054125206916983,2.327243407670741,10.747466603140861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4647584492373849,-0.0,1.719472491494261,-0.0
264208990.0,5,-72.98,-1266,0.0,0.0,0,-44.0,-23.9,-217.07999999999998,-290.89,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-27.54,0.0,-1966.37,3.711407313984652,64.38259330644792,-0.0,-0.0,-0.0,2.237625675737527,1.215437582957429,11.03963140202505,14.793248473074753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.219505993276952,-0.0,1.4005502524957156,-0.0
264208990.0,6,0.0,-1266,0.0,0.0,0,0.0,-5.1,-171.75,-25.98,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,0.0,0.0,-1492.81,-0.0,84.80650585138095,-0.0,-0.0,-0.0,-0.0,0.34163758281361994,11.505148009458672,1.7403420395093818,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.606366516837374,-0.0,-0.0,-0.0
264208990.0,7,-31.479999999999997,-1266,0.0,0.0,0,-83.98,-18.35,-283.61,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-70.25,0.0,-1777.65,1.7708772818046294,71.21761876634882,-0.0,-0.0,-0.0,4.724214552920991,1.0322616938092426,15.954209208786882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3489719573594352,-0.0,3.9518465389699884,-0.0
264208990.0,8,-11.98,-1266,0.0,0.0,0,-533.0,-18.55,-320.93,-24.97,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-37.34,0.0,-2236.75,0.5355985246451325,56.59997764613836,-0.0,-0.0,-0.0,23.829216497149883,0.8293282664580306,14.348049625572818,1.1163518497820497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0720912037554489,-0.0,1.6693863864982679,-0.0
264208990.0,9,-225.41,-1266,0.0,0.0,0,-121.99,-10.95,-230.71999999999997,-5.99,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-84.17,0.0,-1969.2100000000003,11.446722289649147,64.28974055585742,-0.0,-0.0,-0.0,6.194870024019783,0.5560605522011364,11.716373571127505,0.3041828956789778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2177472184276943,-0.0,4.274302893038325,-0.0
264208990.0,10,0.0,-1266,0.0,0.0,0,0.0,0.0,-239.4,-40.97,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-31.32,0.0,-1601.67,-0.0,79.04249939126036,-0.0,-0.0,-0.0,-0.0,-0.0,14.946899173987148,2.5579551343285445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4971873107444105,-0.0,1.9554589896795218,-0.0
264208990.0,11,-51.45,-1266,0.0,0.0,0,-110.97,-7.1,-316.7,-12.99,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-23.98,0.0,-36.94,0.0,-1826.13,2.8174335890654008,69.32693729362093,-0.0,-0.0,-0.0,6.076785332917152,0.38880035922962763,17.342686446200435,0.7113403755482907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3131595231445736,-0.0,2.022857080273584,-0.0
264208990.0,12,-1.99,-1266,0.0,0.0,0,0.0,0.0,-87.9,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1355.89,0.14676706812499538,93.37040615389152,-0.0,-0.0,-0.0,-0.0,-0.0,6.482826777983465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
264550521.0,1,-19.99,0,0.0,-159.77,0,0.0,0.0,-52.41,-39.96,0.0,0,0,0.0,0,-15.98,0,0,0,0.0,-31.98,0.0,0.0,0.0,-320.09000000000003,6.245118560404885,-0.0,-0.0,49.91408666312599,-0.0,-0.0,-0.0,16.373519947514758,12.483988878128025,-0.0,-0.0,-0.0,-0.0,-0.0,4.992345902714861,-0.0,-0.0,-0.0,-0.0,9.990940048111467,-0.0,-0.0,-0.0
264550521.0,2,-89.97,0,0.0,-126.83,0,-1093.21,0.0,-86.4,-35.97,0.0,0,0,0.0,0,-7.99,0,0,0,0.0,-15.99,0.0,0.0,0.0,-1456.3600000000001,6.177730780850888,-0.0,-0.0,8.708698398747563,-0.0,75.06454448076025,-0.0,5.932599082644401,2.4698563541981375,-0.0,-0.0,-0.0,-0.0,-0.0,0.5486280864621385,-0.0,-0.0,-0.0,-0.0,1.09794281633662,-0.0,-0.0,-0.0
264550521.0,3,-6.99,0,0.0,-137.81,0,-158.82,0.0,-132.60000000000002,-41.980000000000004,0.0,0,0,0.0,0,-7.99,0,0,0,0.0,-15.99,0.0,0.0,0.0,-502.18000000000006,1.3919311800549603,-0.0,-0.0,27.442351348122184,-0.0,31.626110159703686,-0.0,26.404874746106977,8.359552351746386,-0.0,-0.0,-0.0,-0.0,-0.0,1.5910629654705484,-0.0,-0.0,-0.0,-0.0,3.1841172487952525,-0.0,-0.0,-0.0
264550521.0,4,-157.95,0,0.0,-162.79000000000002,0,-39.98,0.0,-9.86,-51.96,0.0,0,0,0.0,0,-49.459999999999994,0,0,0,0.0,-15.99,0.0,0.0,0.0,-487.99,32.36746654644562,-0.0,-0.0,33.35929014938831,-0.0,8.192790835877783,-0.0,2.0205332076476976,10.647759175392938,-0.0,-0.0,-0.0,-0.0,-0.0,10.13545359536056,-0.0,-0.0,-0.0,-0.0,3.276706489887088,-0.0,-0.0,-0.0
264550521.0,5,-41.96,0,0.0,-71.88,0,-444.29,0.0,-245.21,-27.98,0.0,0,0,-4.2,0,-7.99,0,0,0,0.0,-15.99,-3.96,-14.24,0.0,-877.7000000000002,4.780676768827616,-0.0,-0.0,8.189586419049787,-0.0,50.61980175458585,-0.0,27.937791956249285,3.187877406858835,-0.0,-0.0,-0.0,0.478523413467016,-0.0,0.9103338270479662,-0.0,-0.0,-0.0,-0.0,1.8218069955565679,0.45117921841175795,1.6224222399453112,-0.0
