to_randomly_generated_account,from_totally_fake_account,Cluster,Cluster_Label
A_LOCAL_COFFEE_SHOP,30217,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30279,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30292,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30302,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30311,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30342,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30350,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30365,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30430,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30473,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30475,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30489,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30536,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30553,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30605,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30728,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30760,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30962,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,30986,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31134,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31140,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31155,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31243,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31249,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31299,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31329,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31467,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31502,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31551,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31650,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31686,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31726,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31770,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31792,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31957,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,31974,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32016,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32166,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32186,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32197,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32333,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32345,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32382,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32418,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32452,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32521,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32541,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32635,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32641,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32767,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32827,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32832,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32955,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,32998,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33121,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33443,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33486,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33571,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33620,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33633,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33710,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33732,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33899,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33923,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,33942,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34097,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34123,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34128,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34136,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34144,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34196,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34450,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34533,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34748,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34772,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34785,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34808,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,34880,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35013,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35020,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35038,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35104,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35148,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35159,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35166,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35190,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35212,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35239,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35244,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35375,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35403,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35504,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35625,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35709,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35774,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35802,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35840,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35960,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,35961,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36117,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36150,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36179,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36205,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36285,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36335,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36353,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36426,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36501,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36648,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36659,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36802,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36877,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,36919,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37094,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37139,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37200,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37432,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37596,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37764,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37783,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37820,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37882,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,37949,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38048,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38057,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38114,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38214,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38394,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38480,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38526,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38625,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38646,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38651,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38709,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38748,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38906,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,38966,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39034,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39078,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39111,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39131,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39239,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39262,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39298,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39347,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39372,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39399,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39437,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39452,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39543,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39566,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39596,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39597,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39683,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39706,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39803,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39841,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39953,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,39956,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40131,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40225,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40321,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40373,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40392,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40407,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40409,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40454,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40459,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40521,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40532,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40538,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40576,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40610,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40644,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40665,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40735,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40752,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40771,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40775,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40828,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40836,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40901,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40913,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40940,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40951,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,40953,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41027,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41042,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41067,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41088,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41093,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41130,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41138,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41205,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41230,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41238,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41359,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41401,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41434,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41467,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41505,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41545,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41688,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41707,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41718,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41784,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41833,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41864,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41873,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41952,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,41980,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42134,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42247,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42296,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42309,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42323,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42329,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42371,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42383,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42509,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42541,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42616,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42740,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42951,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42977,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42991,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,42992,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43089,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43115,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43141,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43194,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43198,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43249,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43281,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43313,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43340,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43369,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43379,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43398,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43485,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43524,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43595,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43602,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43775,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43870,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43875,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43946,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43947,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43977,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,43998,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44034,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44069,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44102,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44131,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44133,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44159,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44320,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44350,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44380,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44394,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44432,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44435,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44592,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44608,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44678,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44779,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44892,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,44898,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45037,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45087,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45092,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45093,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45096,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45149,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45165,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45237,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45292,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45309,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45331,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45432,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45477,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45528,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45549,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45648,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45685,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45700,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45745,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45857,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45917,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,45952,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46074,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46131,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46143,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46150,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46358,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46421,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46516,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46565,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46578,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46724,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46727,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46788,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46799,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46802,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46835,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46847,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46853,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46860,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46896,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46953,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46986,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,46993,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47025,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47050,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47070,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47078,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47140,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47193,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47236,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47271,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47286,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47306,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47369,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47413,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47607,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47698,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47735,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47827,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47856,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47873,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47902,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47959,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,47961,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48004,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48028,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48058,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48159,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48200,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48238,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48323,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48375,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48413,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48432,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48449,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48465,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48479,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48490,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48529,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48558,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48652,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48693,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48694,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48791,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48853,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48872,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48924,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48935,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48993,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,48997,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49010,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49022,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49136,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49153,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49174,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49205,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49246,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49307,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49387,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49433,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49436,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49531,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49542,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49569,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49628,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49659,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49690,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49855,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49880,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49901,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,49927,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50061,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50172,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50234,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50421,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50423,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50452,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50481,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50531,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50562,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50584,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50706,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50741,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50781,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50817,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50854,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50881,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50933,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50952,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,50953,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51185,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51292,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51295,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51335,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51353,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51439,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51517,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51565,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51590,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51680,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51681,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51736,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51751,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51766,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51790,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51872,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51889,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,51972,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52073,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52122,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52150,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52239,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52410,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52481,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52561,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52604,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52614,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52617,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52682,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52704,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52725,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52742,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52774,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52864,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52871,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,52924,0,High-Value Customers
A_LOCAL_COFFEE_SHOP,53066,0,High-Value Customers
